ICAO Code,IATA Code,Airport Name,City/Town,Country,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Direction,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Direction,Altitude,Latitude Decimal Degrees,Longitude Decimal Degrees
SVBC,BLA,GENERAL JOSE ANTONIO ANZOATEGUI INTERNATIONAL,BARCELONA,VENEZUELA,10,6,25,N,64,41,20,W,8,10.107,-64.689
SVBI,BNS,BARINAS,BARINAS,VENEZUELA,8,37,10,N,70,13,14,W,203,8.619,-70.221
SVBL,,EL LIBERTADOR AB,MARACAIBO,VENEZUELA,10,11,0,N,67,33,26,W,442,10.183,-67.557
SVBM,BRM,BARQUISIMETO INTERNATIONAL,BARQUISIMETO,VENEZUELA,10,2,33,N,69,21,30,W,623,10.043,-69.358
SVBS,,MARISCAL SUCRE,MARACAY,VENEZUELA,10,14,59,N,67,38,57,W,408,10.25,-67.649
SVBZ,,,BRUZUAL,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVCB,CBL,CIUDAD BOLIVAR,CIUDAD BOLIVAR,VENEZUELA,8,7,19,N,63,32,13,W,61,8.122,-63.537
SVCD,,CAICARA DE ORINOCO,CAICARA DE ORINOCO,VENEZUELA,7,37,33,N,66,9,53,W,43,7.626,-66.165
SVCH,,,ACHAGUAS,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVCI,,,CACHIPO,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVCJ,,SAN CARLOS,SAN CARLOS,VENEZUELA,9,38,56,N,68,34,31,W,157,9.649,-68.575
SVCL,,CALABOZO,CALABOZO,VENEZUELA,8,55,28,N,67,25,1,W,100,8.924,-67.417
SVCN,CAJ,CANAIMA,CANAIMA,VENEZUELA,6,13,55,N,62,51,15,W,442,6.232,-62.854
SVCO,,CARORA,CARORA,VENEZUELA,10,10,32,N,70,3,54,W,438,10.176,-70.065
SVCP,CUP,GENERAL JOSE FRANCISCO BERMUDEZ,CARUPANO,VENEZUELA,10,39,36,N,63,15,42,W,11,10.66,-63.262
SVCR,CZE,JOSE LEONARDO CHIRINOS,CORO,VENEZUELA,11,24,53,N,69,40,51,W,16,11.415,-69.681
SVCS,,OSCAR MACHADO ZULOAGA,CARACAS,VENEZUELA,10,17,10,N,66,48,57,W,654,10.286,-66.816
SVCU,CUM,ANTONIO JOSE DE SUCRE,CUMANA,VENEZUELA,10,27,1,N,64,7,49,W,5,10.45,-64.13
SVCZ,,CAPITAN MANUEL RIOS GUARICO AIRBASE,CARRIZAL,VENEZUELA,9,22,19,N,66,55,22,W,161,9.372,-66.923
SVDP,,,LA DIVINA PASTORA,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVED,,EL DORADO,EL DORADO,VENEZUELA,6,42,54,N,61,38,20,W,97,6.715,-61.639
SVEZ,,ELORZA,ELORZA,VENEZUELA,7,3,35,N,69,29,48,W,90,7.06,-69.497
SVGD,,GUASDUALITO,GUASDUALITO,VENEZUELA,7,12,39,N,70,45,23,W,130,7.211,-70.756
SVGI,GUI,GUIRIA,GUIRIA,VENEZUELA,10,34,26,N,62,18,45,W,13,10.574,-62.313
SVGT,,,GUASIPATI,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVGU,GUQ,GUANARE,GUANARE,VENEZUELA,9,1,37,N,69,45,18,W,185,9.027,-69.755
SVHG,,HIGUEROTE,HIGUEROTE,VENEZUELA,10,27,44,N,66,5,33,W,4,10.462,-66.093
SVIC,,,ICABARU,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVIE,,ANDRES MIGUEL SALAZAR MARCANO,ISLA DE COCHE,VENEZUELA,10,47,39,N,63,58,53,W,4,10.794,-63.981
SVJC,LSP,JOSEFA CAMEJO,PARAGUANA,VENEZUELA,11,46,51,N,70,9,6,W,23,11.781,-70.152
SVJM,,SAN JUAN DE LOS MORROS,SAN JUAN DE LOS MORROS,VENEZUELA,9,54,25,N,67,22,46,W,428,9.907,-67.379
SVKA,,,KAVANAYEN,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVKM,,,KAMARATA,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVLF,LFR,LA FRIA,LA FRIA,VENEZUELA,8,14,21,N,72,16,15,W,93,8.239,-72.271
SVLO,,LA ORCHILA,LA ORCHILA,VENEZUELA,11,48,31,N,66,10,45,W,2,11.809,-66.179
SVMC,MAR,LA CHINITA INTERNATIONAL,MARACAIBO,VENEZUELA,10,33,29,N,71,43,40,W,72,10.558,-71.728
SVMD,MRD,ALBERTO CARNEVALLI,MERIDA,VENEZUELA,8,34,55,N,71,9,39,W,1527,8.582,-71.161
SVMG,PMV,DEL CARIBE INTERNATIONAL GEN SANTAGO MARINO,PORLAMAR,VENEZUELA,10,54,45,N,63,57,59,W,23,10.912,-63.966
SVMI,CCS,SIMON BOLIVAR INTERNATIONAL,CARACAS,VENEZUELA,10,36,11,N,66,59,26,W,72,10.603,-66.991
SVMN,,,MENE GRANDE,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVMT,MUN,MATURIN,MATURIN,VENEZUELA,9,44,57,N,63,9,8,W,69,9.749,-63.152
SVPA,PYH,CASIQUE ARAMARE,PUERTO AYACUCHO,VENEZUELA,5,37,11,N,67,36,21,W,75,5.62,-67.606
SVPC,PBL,GENERAL BARTOLOME SALOM INTERNATIONAL,PUERTO CABELLO,VENEZUELA,10,28,49,N,68,4,22,W,10,10.48,-68.073
SVPM,,PARAMILLO,SAN CRISTOBAL,VENEZUELA,7,48,4,N,72,12,10,W,1001,7.801,-72.203
SVPR,PZO,GENERAL MANUEL CARLOS PIAR,GUAYANA,VENEZUELA,8,17,18,N,62,45,37,W,144,8.288,-62.76
SVPT,,PALMARITO,PALMARITO,VENEZUELA,7,34,32,N,70,10,27,W,106,7.576,-70.174
SVRS,,,EL GRAN ROQUE,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVSA,SVZ,SAN ANTONIO DEL TACHIRA,SAN ANTONIO,VENEZUELA,7,51,8,N,72,26,5,W,400,7.852,-72.435
SVSB,,SANTA BARBARA DE BARINAS,SANTA BARBARA,VENEZUELA,7,48,12,N,71,9,56,W,180,7.803,-71.166
SVSC,,,SAN CARLOS DE RIO NEGR,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVSE,,,SANTA ANA DE UAIREN,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVSO,STD,MAYOR BUENAVENTURA VIVAS,SANTO DOMINGO,VENEZUELA,7,33,54,N,72,2,6,W,331,7.565,-72.035
SVSP,SFH,SUB TENIENTE NESTOR ARIAS,SAN FELIPE,VENEZUELA,10,16,43,N,68,45,18,W,232,10.279,-68.755
SVSR,SFD,SAN FERNANDO DE APURE,SAN FERNANDO DE APURE,VENEZUELA,7,52,57,N,67,26,37,W,47,7.883,-67.444
SVST,SOM,SAN TOME,SAN TOME,VENEZUELA,8,56,42,N,64,9,3,W,263,8.945,-64.151
SVSZ,STB,SANTA BARBARA DEL ZULIA,SANTA BARBARA,VENEZUELA,8,58,28,N,71,56,35,W,10,8.974,-71.943
SVTC,TUV,TUCUPITA,TUCUPITA,VENEZUELA,9,5,20,N,62,5,39,W,5,9.089,-62.094
SVTM,,TUMEREMO,TUMEREMO,VENEZUELA,7,14,57,N,61,31,44,W,105,7.249,-61.529
SVTR,,,TREMBLADOR,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVUM,,,URIMAN,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVUQ,,,UONDQUEN,VENEZUELA,0,0,0,U,0,0,0,U,0,0.0,0.0
SVVA,VLN,ARTURO MICHELENA INTERNATIONAL,VALENCIA,VENEZUELA,10,9,29,N,67,55,36,W,431,10.158,-67.927
SVVG,,JUAN PABLO PEREZ ALFONSO,MERIDA,VENEZUELA,8,37,27,N,71,40,22,W,77,8.624,-71.673
SVVL,VLV,DR ANTONIO NICOLAS BRICENO,VALERA,VENEZUELA,9,20,26,N,70,35,2,W,628,9.341,-70.584
SVVP,VDP,VALLE DE LA PASCUA,VALLE DE LA PASCUA,VENEZUELA,9,13,19,N,65,59,36,W,125,9.222,-65.993
SYAH,,,AISHALTON,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYAN,,,ANNAI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYAP,,,APOTERI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYAW,,,AWARUWAUNAWA,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYBR,,,BARAMITA,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYBT,,,BARTICA,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYEB,,,EBINI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYGH,,,GOOD HOPE,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYGT,GEO,,GEORGETOWN,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYIB,,,IMBAIMADAI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYKA,,,KAIETEUR,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYKI,,,KAOW ISLAND,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYKK,,,KURUKABARU,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYKM,KAR,KAMARANG,KAMARANG,GUYANA,5,51,55,N,60,36,51,W,488,5.865,-60.614
SYKR,,,KARANAMBO,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYKS,,,KARASABAI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYKT,,,KATO,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYKW,,,KWAKWANI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYLD,,LINDEN,LINDEN,GUYANA,5,57,57,N,58,16,13,W,55,5.966,-58.27
SYLP,,,LUMID PAU,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYLT,LTM,LETHEM,LETHEM,GUYANA,3,22,21,N,59,47,21,W,107,3.373,-59.789
SYMB,,,MABARUMA,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYMD,,,MAHDIA,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYMM,,,MONKEY MOUNTAIN,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYMN,,,MANARI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYMP,,,MOUNTAIN POINT,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYMR,,,MATTHEW'S RIDGE,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYMW,,,MARURANAWA,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYNA,,,NEW AMSTERDAM,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYOR,,,ORINDUIK,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYPR,,,PARUIMA,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
SYWI,,,WICHABAI,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
TAPA,ANU,V C BIRD INTERNATIONAL,ANTIGUA,LEEWARD ISLANDS,17,8,12,N,61,47,33,W,19,17.137,-61.792
TAPH,,,CODRINGTON,ANTIGUA & BARBUDA,0,0,0,U,0,0,0,U,0,0.0,0.0
TAPT,,,COCO POINT LODGE,ANTIGUA & BARBUDA,0,0,0,U,0,0,0,U,0,0.0,0.0
TBPB,BGI,GRANTLEY ADAMS INTERNATIONAL,BRIDGETOWN,BARBADOS,13,4,28,N,59,29,32,W,52,13.074,-59.492
TDCF,DCF,CANEFIELD,CANEFIELD,DOMINICA,15,20,12,N,61,23,31,W,4,15.337,-61.392
TDPD,DOM,MELVILLE HALL,DOMINICA,DOMINICA,15,32,49,N,61,18,0,W,23,15.547,-61.3
TDPR,,,ROSEAU,DOMINICA,0,0,0,U,0,0,0,U,0,0.0,0.0
TFFA,DSD,,DESIRADE,GUADELOUPE,0,0,0,U,0,0,0,U,0,0.0,0.0
TFFB,,,BASSE-TERRE,ANTILLES,0,0,0,U,0,0,0,U,0,0.0,0.0
TFFC,,,ST.-FRANCOIS,ANTILLES,0,0,0,U,0,0,0,U,0,0.0,0.0
TFFF,FDF,LE LAMENTIN,FORT-DE-FRANCE,ANTILLES,14,35,27,N,61,0,11,W,5,14.591,-61.003
TFFG,SFG,GRAND CASE,ST. MARTIN,ANTILLES,18,5,59,N,63,2,49,W,3,18.1,-63.047
TFFJ,SBH,GUSTAVIA/ST.BARTHEL,ST.-BARTHELEMY,ANTILLES,17,54,0,N,62,51,0,W,16,17.9,-62.85
TFFM,,MARIE GALANTE,GRAND-BOURG,ANTILLES,15,52,7,N,61,16,12,W,5,15.869,-61.27
TFFR,PTP,LE RAIZET,POINTE-A-PITRE,ANTILLES,16,15,55,N,61,31,54,W,11,16.265,-61.532
TFFS,,,LES SAINTES,ANTILLES,0,0,0,U,0,0,0,U,0,0.0,0.0
TGPG,,,ST. GEORGES,GRENADA,0,0,0,U,0,0,0,U,0,0.0,0.0
TGPY,GND,POINT SALINES INTERNATIONAL,POINT SALINES,GRENADA,12,0,15,N,61,47,10,W,13,12.004,-61.786
TIST,STT,CYRIL E KING,ST. THOMAS,VIRGIN ISL.,18,20,14,N,64,58,24,W,8,18.337,-64.973
TISX,STX,HENRY E ROHLSEN,ST. CRIOX ISLAND,VIRGIN ISL.,17,42,6,N,64,47,54,W,20,17.702,-64.798
TJBQ,BQN,RAFAEL HERNANDEZ,AGUADILLA,PUERTO RICO,18,29,41,N,67,7,46,W,73,18.495,-67.129
TJCG,VQS,,VIEQUES,PUERTO RICO,0,0,0,U,0,0,0,U,0,0.0,0.0
TJCP,CPX,,CULEBRA,PUERTO RICO,0,0,0,U,0,0,0,U,0,0.0,0.0
TJFA,FAJ,DIEGO JIMENEZ TORRES,FAJARDO,PUERTO RICO,18,18,32,N,65,39,42,W,20,18.309,-65.662
TJFF,,,RAMEY,PUERTO RICO,0,0,0,U,0,0,0,U,0,0.0,0.0
TJIG,SIG,FERNANDO LUIS RIBAS DOMINICCI,SAN JUAN,PUERTO RICO,18,27,24,N,66,5,53,W,4,18.457,-66.098
TJMZ,MAZ,EUGENIO MARIA DE HOSTOS,MAYAGUEZ,PUERTO RICO,18,15,20,N,67,8,54,W,9,18.256,-67.148
TJNR,NRR,ROOSEVELT ROADS NS,ROOSEVELT ROADS,PUERTO RICO,18,14,42,N,65,38,36,W,12,18.245,-65.643
TJPS,PSE,MERCEDITA,PONCE,PUERTO RICO,18,0,29,N,66,33,46,W,8,18.008,-66.563
TJSJ,SJU,LUIS MUNOZ MARIN INTERNATIONAL,SAN JUAN,PUERTO RICO,18,26,21,N,66,0,6,W,3,18.439,-66.002
TKPK,SKB,ROBERT L BRADSHAW,BASSE TERRE,ST. KITTS & NEVIS,17,18,40,N,62,43,7,W,52,17.311,-62.719
TKPN,,VANCE WINKWORTH AMORY INTERNATIONAL,CHARLESTOWN,ST. KITTS & NEVIS,17,12,20,N,62,35,23,W,5,17.206,-62.59
TLPC,SLU,GEORGE F L CHARLES,CASTRIES,ST. LUCIA ISLAND,14,1,12,N,60,59,34,W,7,14.02,-60.993
TLPL,UVF,HEWANORRA INTERNATIONAL,HEWANDORRA,ST. LUCIA ISLAND,13,43,59,N,60,57,9,W,5,13.733,-60.953
TNCA,AUA,REINA BEATRIX INTERNATIONAL,ORANJESTAD,ARUBA,12,30,5,N,70,0,54,W,19,12.501,-70.015
TNCB,BON,FLAMINGO,KRALENDIJK,ANTILLES,12,7,51,N,68,16,6,W,7,12.131,-68.268
TNCC,CUR,HATO,WILLEMSTAD,ANTILLES,12,11,19,N,68,57,35,W,10,12.189,-68.96
TNCE,EUX,F D ROOSEVELT,ORANJESTAD,ANTILLES,17,29,47,N,62,58,45,W,40,17.496,-62.979
TNCM,SXM,PRINCESS JULIANA INTERNATIONAL,PHILIPSBURG,ANTILLES,18,2,27,N,63,6,32,W,4,18.041,-63.109
TNCS,SAB,,SABA,ANTILLES,0,0,0,U,0,0,0,U,0,0.0,0.0
TQPF,AXA,WALLBLAKE,THE VALLEY,ANGUILLA ISL.,18,12,17,N,63,3,18,W,32,18.205,-63.055
TRPM,MNI,SANTEE COOPER RGNL,PLYMOUTH,MONTSERRAT ISLAND,33,35,13,N,80,12,31,W,32,33.587,-80.209
TTCP,TAB,CROWN POINT,SCARBOROUGH,TRINIDAD & TOBAGO,11,8,58,N,60,49,55,W,11,11.149,-60.832
TTPP,POS,PIARCO,PORT-OF-SPAIN,TRINIDAD & TOBAGO,10,35,43,N,61,20,14,W,18,10.595,-61.337
TTPS,POS,,PORT-OF-SPAIN,TRINIDAD & TOBAGO,0,0,0,U,0,0,0,U,0,0.0,0.0
TUPJ,EIS,TERRANCE B LETTSOME INTERNATIONAL,ROADTOWN/BEEF ISLAND,VIRGIN ISL.,18,26,41,N,64,32,34,W,5,18.445,-64.543
TUPW,VIJ,,VIRGIN GORDA,VIRGIN ISL.,0,0,0,U,0,0,0,U,0,0.0,0.0
TVSB,,J F MITCHELL,BEQUIA,ST.VINCENT/GRENADINES,12,59,18,N,61,15,43,W,5,12.988,-61.262
TVSC,CIW,CANOUAN,CANOUAN ISLAND,ST.VINCENT/GRENADINES,12,41,56,N,61,20,32,W,5,12.699,-61.342
TVSM,MQS,MUSTIQUE,MUSTIQUE,ST.VINCENT/GRENADINES,12,53,15,N,61,10,48,W,2,12.887,-61.18
TVSU,UNI,,UNION ISLAND,ST.VINCENT/GRENADINES,0,0,0,U,0,0,0,U,0,0.0,0.0
TVSV,SVD,E T JOSHUA,KINGSTOWN,ST.VINCENT/GRENADINES,13,8,39,N,61,12,39,W,21,13.144,-61.211
UAAA,ALA,ALMATY,ALMA-ATA,KAZAKHSTAN,43,21,7,N,77,2,25,E,681,43.352,77.04
UAAH,,BALKHASH,BALKHASH,RUSSIA,46,53,39,N,75,0,17,E,441,46.894,75.005
UAAN,,,UZUNAGACH,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UACC,TSE,ASTANA,TSELINOGRAD,RUSSIA,51,1,20,N,71,28,2,E,356,51.022,71.467
UADD,DMB,,DZHAMBUL,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UAFM,FRU,MANAS,BISHKEK,RUSSIA,43,3,42,N,74,28,42,E,638,43.062,74.478
UAFO,OSS,OSH,OSH,RUSSIA,40,36,32,N,72,47,35,E,893,40.609,72.793
UAFP,,,PRZHEVALSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UAGZ,GUW,,GURYEV,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UAII,CIT,SHYMKENT,CHIMKENT,RUSSIA,42,21,52,N,69,28,45,E,423,42.364,69.479
UAKD,DZH,ZHEZKAZGAN,DZHEZKAZGAN,RUSSIA,47,42,30,N,67,44,0,E,381,47.708,67.733
UAOO,,,KZYL-ORDA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UARR,URA,URALSK,URALSK,RUSSIA,51,9,6,N,51,32,44,E,39,51.152,51.546
UASP,PWQ,,PAVLODAR,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UASS,PLX,SEMIPALATINSK,SEMIPLATINSK,RUSSIA,50,21,4,N,80,14,3,E,232,50.351,80.234
UATA,,,ARALSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UATE,,AKTAU,SHEVCHENKO,RUSSIA,43,51,36,N,51,5,31,E,23,43.86,51.092
UATR,,,CHELKAR,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UATT,AKX,AKTYUBINSK,AKTYUBINSK,RUSSIA,50,14,42,N,57,12,12,E,225,50.245,57.203
UAUR,,,ARKALYK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UAUU,KTQ,KOSTANAY,KUSTANAY,RUSSIA,53,12,23,N,63,33,3,E,182,53.206,63.551
UBBB,BAK,BINA,BAKU,RUSSIA,40,28,3,N,50,2,48,E,4,40.468,50.047
UEBN,,,NIZHNE-YANSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UEEA,ADH,ADA MUNI,ALDAN,RUSSIA,34,48,15,N,96,40,16,W,310,34.804,-96.671
UEEE,YKS,YAKUTSK,YAKUTSK,RUSSIA,62,5,35,N,129,46,14,E,100,62.093,129.771
UEMH,,,TYOPLY KLUCH,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UEMM,,,MAGDAGACHI,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UEMO,,,OLEKMINSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UENO,,,NURBA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UERL,,,LENSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UERP,,POLYARNY,POLYARNY,RUSSIA,66,25,0,N,112,3,0,E,510,66.417,112.05
UERR,MJZ,,MIRNYJ,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UERS,,,SASKYLAKH,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UERT,,,VITIM,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UESO,,,CHOKURDAKH,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UESS,,,CHERSKY,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UGEE,EVN,ZVARTNOTS,YEREVAN,RUSSIA,40,8,54,N,44,23,48,E,866,40.148,44.397
UGGG,TBS,LOCHINI,TBILISI,GEORGIA,41,40,9,N,44,57,17,E,495,41.669,44.955
UGGN,,,TSNORI,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UGMM,,,MUKHRANI,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UGSS,SUI,SUKHUMI DRANDA,SUKHUMI,GEORGIA,42,51,29,N,41,7,41,E,17,42.858,41.128
UHBA,,,ARKHARA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHBB,BQS,IGNATYEVO,BLAGOVESCHENSK,RUSSIA,50,25,18,N,127,24,36,E,196,50.422,127.41
UHBP,,,EKIMCHAM,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHHD,,,DALNERECHENSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHHH,KHV,NOVY,KHABAROVSK,RUSSIA,48,31,40,N,135,11,18,E,75,48.528,135.188
UHHO,,,TROITSKOYE,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHMA,,UGOLNY,ANADYR,RUSSIA,64,44,5,N,177,44,29,E,61,64.735,177.741
UHMD,PVS,PROVIDENIYA BAY,PROVIDENIYA BAY,RUSSIA,64,22,48,N,173,14,48,W,22,64.38,-173.247
UHMG,,,CHAIBUKHA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHMI,,,MYS SCHMIDTA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHMK,,,KEPERVEEM,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHML,,,LAVRENTIYA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHMM,GDX,SOKOL,MAGADAN,RUSSIA,59,54,36,N,150,43,0,E,175,59.91,150.717
UHMN,,,OMOLON,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHMO,,,MARKOVO,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHMP,,PEVEK FIR,PEVEK,RUSSIA,67,30,0,N,171,0,0,E,0,67.5,171.0
UHMR,,,BERINGOVSKY,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHMS,,,SEYMCHAN,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHNN,,NIKOLAEVSK,NIKOLAEVSK-NA-AMURE,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHOO,,,OKHOTSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHPB,,,UST-BOLSHERETSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHPD,,,OSSORA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHPK,,,UST-KAMCHATSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHPM,,,MILKOVO,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHPP,PKC,YELIZOVO,PETROPAVLOVSK,RUSSIA,53,9,59,N,158,27,10,E,40,53.166,158.453
UHPT,,,TILICHIKI,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHPU,,,UST-KHAYRUZOVO,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UHSH,,OKHA,OKHA,RUSSIA,53,30,54,N,142,53,18,E,0,53.515,142.888
UHSS,UUS,KHOMUTOVO,YUZHNO-SAKHALINSK,RUSSIA,46,53,19,N,142,43,2,E,18,46.889,142.717
UHWW,VVO,KNEVICHI,VLADIVOSTOK,RUSSIA,43,23,56,N,132,9,5,E,14,43.399,132.151
UIAA,HTA,KADALA,CHITA,RUSSIA,52,1,34,N,113,18,18,E,692,52.026,113.305
UIAM,,,MOGOCHA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UIBB,BTK,BRATSK,BRATSK,RUSSIA,56,22,15,N,101,41,55,E,492,56.371,101.699
UIII,IKT,IRKUTSK,IRKUTSK,RUSSIA,52,16,1,N,104,23,41,E,510,52.267,104.395
UIIO,,,UST-ORDYNSKY,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UIKB,,,BODAYBO,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UIKK,,,KIRENSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UINN,,,NIZHNEUDINSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UIUH,,,KHORINSK,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UIUU,UUD,MUKHINO,ULAN-UDE,RUSSIA,51,48,24,N,107,26,17,E,516,51.807,107.438
UKBB,KBP,BORYSPIL,KIEV,RUSSIA,50,20,42,N,30,53,42,E,131,50.345,30.895
UKCC,DOK,DONETSK,DONETSK,RUSSIA,48,4,24,N,37,44,24,E,242,48.073,37.74
UKDD,DNK,DNIPROPETROVSK,DNEPROPETROVSK,RUSSIA,48,21,24,N,35,6,6,E,147,48.357,35.102
UKFF,SIP,SIMFEROPOL,SIMFEROPOL,RUSSIA,45,2,19,N,33,58,59,E,195,45.039,33.983
UKHE,,,PETROVSKOYE,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UKHH,,KHMELNYTSKYI,KHARKOV,RUSSIA,49,21,32,N,26,56,2,E,351,49.359,26.934
UKII,KIV,,KISHINEV,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UKKG,KGO,KIROVOGRAD,KIROVOGRAD,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UKKK,IEV,ZHULIANY,KIEV,RUSSIA,50,24,6,N,30,27,6,E,179,50.402,30.452
UKKS,,,SEMEYNOVKA,RUSSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
UKLL,LWO,LVIV,LVOV,RUSSIA,49,48,45,N,23,57,22,E,328,49.813,23.956
UKLN,,CHERNIVTSI,CHERNOVTSK,RUSSIA,48,15,36,N,25,58,54,E,252,48.26,25.982
